transaction_id,customer_id,amount,account_age_days,transactions_1h,transactions_24h,failed_attempts_24h,hour,device_age_days,is_fraud
TXN000509,336,172.21,794,2,6,0,0,954,0
TXN000510,1783,86.8,199,3,4,0,7,453,0
TXN000511,2306,913.5,860,0,2,0,4,409,0
TXN000512,497,7645.49,678,2,7,1,22,965,0
TXN000513,896,1611.98,965,3,3,1,22,160,0
TXN000514,2208,491.78,292,1,5,0,17,768,0
TXN000515,852,4016.81,658,6,3,2,1,119,0
TXN000516,1688,3257.35,441,1,6,0,1,375,0
TXN000517,1932,5043.7,78,1,8,0,4,110,0
TXN000518,2738,2491.59,112,0,4,0,17,308,0
TXN000519,2428,3175.06,535,3,2,3,18,718,0
TXN000520,1569,2636.82,375,2,9,1,19,603,0
TXN000521,957,618.31,116,3,6,1,13,684,0
TXN000522,2739,153.74,142,2,6,1,12,159,0
TXN000523,1637,586.77,992,3,6,0,19,570,0
TXN000524,1292,4129.55,197,1,3,1,1,995,0
TXN000525,1441,694.22,790,2,3,0,7,9,0
TXN000526,1192,920.99,540,0,5,0,19,926,0
TXN000527,1067,270.71,299,1,5,0,9,189,0
TXN000528,285,566.06,76,5,2,1,23,245,0
TXN000529,2445,1084.74,530,2,2,0,23,48,0
TXN000530,12,1980.44,100,1,6,1,19,101,0
TXN000531,1631,632.45,479,2,6,1,18,165,0
TXN000532,2547,581.58,973,1,6,1,18,321,0
TXN000533,754,3012.76,468,0,9,5,18,591,0
TXN000534,2083,1620.22,636,2,5,0,2,472,0
TXN000535,2775,1878.83,877,2,4,1,0,839,0
TXN000536,2897,6863.58,292,1,3,2,22,493,0
TXN000537,90,598.19,125,1,9,0,4,610,0
TXN000538,776,1033.99,519,2,4,0,6,348,0
TXN000539,2653,2124.71,23,1,8,1,4,911,0
TXN000540,1626,385.37,162,2,6,0,12,53,0
TXN000541,418,1443.55,629,2,9,1,23,978,0
TXN000542,115,1126.24,506,0,11,0,21,803,0
TXN000543,617,30722.77,882,1,2,2,22,314,0
TXN000544,826,1236.26,864,1,4,1,9,175,0
TXN000545,1650,4395.46,21,1,5,0,15,523,0
TXN000546,1517,2968.86,764,2,7,1,0,56,0
TXN000547,413,273.73,838,2,4,1,6,176,0
TXN000548,729,170.96,464,0,4,1,12,619,0
TXN000549,2809,1475.01,483,2,3,0,20,198,0
TXN000550,676,4958.22,502,3,10,1,3,14,0
TXN000551,1893,1549.21,943,5,4,2,6,832,0
TXN000552,2505,1205.47,309,2,4,2,20,413,0
TXN000553,2968,779.85,596,2,4,2,19,636,0
TXN000554,2240,223.91,874,2,6,1,19,336,0
TXN000555,2787,346.32,553,1,3,0,9,452,0
TXN000556,1123,156.53,203,3,7,1,0,582,0
TXN000557,1572,291.88,416,1,8,1,12,212,0
TXN000558,978,583.35,640,1,7,1,20,945,0
TXN000559,1009,2782.82,142,2,3,0,11,763,0
TXN000560,2144,642.86,856,2,5,2,0,962,0
TXN000561,1688,1490.33,615,4,4,2,13,757,0
TXN000562,2711,1289.84,107,0,4,2,18,275,0
TXN000563,37,1995.92,991,0,2,0,8,308,0
TXN000564,1549,316.78,529,1,5,1,20,569,0
TXN000565,2327,3908.98,537,2,3,1,23,139,0
TXN000566,2265,202.63,576,1,8,0,10,415,0
TXN000567,2915,640.74,969,0,2,0,22,660,0
TXN000568,873,1069.46,854,6,6,0,11,752,0
TXN000569,1822,2730.32,887,1,7,1,20,862,1
TXN000570,1297,5739.75,749,0,2,0,20,265,0
TXN000571,2110,2756.28,688,3,5,0,1,967,0
TXN000572,596,5997.51,291,2,7,0,5,785,0
TXN000573,1904,405.45,805,2,5,0,4,791,0
TXN000574,729,4575.38,311,2,3,0,2,744,0
TXN000575,1366,3723.38,913,2,3,0,14,650,0
TXN000576,397,61.84,668,0,4,1,5,877,0
TXN000577,699,841.72,385,2,8,0,11,150,0
TXN000578,2225,2258.47,53,2,7,1,12,599,0
TXN000579,1636,590.82,585,5,4,0,22,33,0
TXN000580,396,297.98,183,1,6,2,6,394,0
TXN000581,2493,13863.44,369,1,8,0,7,589,0
TXN000582,76,1252.94,701,0,4,1,4,620,0
TXN000583,265,1294.77,13,3,7,0,3,807,0
TXN000584,2503,227.97,559,0,4,0,18,795,0
TXN000585,1820,525.93,960,3,5,0,10,256,0
TXN000586,718,373.38,160,1,5,1,5,828,0
TXN000587,2783,4002.88,284,0,9,1,18,811,0
TXN000588,851,2009.34,565,1,8,0,4,684,0
TXN000589,1391,552.98,287,1,3,0,17,646,0
TXN000590,144,2148.66,8,0,4,0,8,953,0
TXN000591,885,808.98,72,1,2,1,22,792,0
TXN000592,396,1453.0,892,1,0,0,6,177,0
TXN000593,2996,1444.79,98,3,3,0,15,751,0
TXN000594,2939,1815.87,87,2,4,0,1,701,0
TXN000595,1493,1571.18,842,2,5,1,6,7,0
TXN000596,1168,1817.58,101,1,7,1,19,476,0
TXN000597,2617,4949.14,281,0,4,1,5,568,0
TXN000598,1063,2365.34,883,0,6,0,3,70,0
TXN000599,2157,731.95,289,1,2,0,19,64,0
TXN000600,1066,975.02,749,1,6,0,5,946,0
TXN000601,1210,4799.2,196,0,6,0,16,564,0
TXN000602,2983,1255.02,391,1,6,1,14,159,1
TXN000603,2446,700.07,609,1,7,0,6,102,0
TXN000604,634,514.21,450,1,4,0,15,76,0
TXN000605,1157,1521.79,368,3,3,0,0,243,0
TXN000606,1239,393.14,430,2,0,0,0,616,0
TXN000607,733,5124.33,96,0,4,0,18,950,0
TXN000608,235,315.64,261,2,4,2,3,753,0
TXN000609,2706,6461.92,512,1,3,0,2,338,0
TXN000610,751,778.78,121,2,4,0,6,373,0
TXN000611,2636,301.24,366,2,6,1,11,249,0
TXN000612,954,1376.1,785,2,6,0,12,977,0
TXN000613,2540,349.45,332,1,4,1,12,707,0
TXN000614,2961,1142.81,52,2,2,1,11,898,0
TXN000615,1543,548.37,396,2,7,1,1,376,0
TXN000616,1198,3408.71,318,1,1,0,8,115,0
TXN000617,1677,1292.2,675,3,3,0,4,756,0
TXN000618,1192,263.43,702,4,5,1,1,242,0
TXN000619,2218,535.69,277,0,2,1,23,806,0
TXN000620,1417,2555.33,597,2,5,0,4,7,0
TXN000621,2994,5138.47,194,3,5,1,13,798,0
TXN000622,2843,1038.64,693,0,4,0,21,176,0
TXN000623,2682,313.16,21,1,5,0,16,976,0
TXN000624,1218,3884.87,399,5,9,1,9,897,0
TXN000625,1541,2541.92,715,1,3,3,1,818,0
TXN000626,2077,5259.8,202,1,12,0,18,688,0
TXN000627,1446,1553.48,466,0,5,1,20,194,0
TXN000628,2387,587.15,151,1,0,0,19,725,0
TXN000629,1520,2039.1,896,0,1,0,11,915,0
TXN000630,1389,1622.29,159,3,4,0,4,982,0
TXN000631,1857,550.13,310,2,8,0,21,538,0
TXN000632,1366,1391.82,951,1,9,0,9,999,0
TXN000633,500,867.81,504,2,2,0,23,724,0
TXN000634,1681,2676.45,26,0,7,0,10,374,0
TXN000635,511,1979.12,821,2,7,1,9,468,0
TXN000636,217,310.47,66,3,5,1,8,873,0
TXN000637,1325,275.09,935,1,10,0,9,983,0
TXN000638,1156,984.59,263,1,7,0,4,775,0
TXN000639,1828,1140.68,472,1,6,0,9,443,0
TXN000640,1811,2733.05,167,0,5,0,9,607,0
TXN000641,2493,2030.35,800,3,7,2,3,795,0
TXN000642,2924,6313.36,154,3,6,0,13,139,0
TXN000643,1206,626.01,343,2,7,1,19,449,0
TXN000644,2215,584.56,718,1,5,1,7,973,0
TXN000645,91,346.62,413,2,8,1,14,100,0
TXN000646,714,2695.36,665,8,7,0,6,166,0
TXN000647,1882,1125.64,184,2,10,1,16,768,0
TXN000648,39,118.59,671,1,7,2,10,315,0
TXN000649,173,1397.72,194,3,4,1,19,954,0
TXN000650,653,1508.94,2,4,3,0,10,459,0
TXN000651,754,922.22,215,1,4,1,6,776,0
TXN000652,1244,1565.54,687,0,5,1,12,825,0
TXN000653,1082,253.59,587,0,7,1,6,895,0
TXN000654,1684,7857.61,797,2,3,1,14,563,0
TXN000655,2524,1730.75,639,1,10,0,13,220,0
TXN000656,456,130.52,483,0,6,0,18,468,0
TXN000657,829,1088.9,561,1,7,1,18,109,0
TXN000658,895,1786.59,969,4,5,2,2,641,0
TXN000659,1385,288.44,32,3,8,1,15,360,0
TXN000660,1959,2080.49,670,1,7,1,17,321,0
TXN000661,2435,8242.93,15,3,10,1,12,732,0
TXN000662,1997,506.11,318,0,8,0,8,469,0
TXN000663,2396,1833.76,846,2,7,0,12,523,0
TXN000664,190,1408.55,243,2,5,4,8,315,0
TXN000665,505,3505.01,17,3,5,1,8,460,0
TXN000666,1215,962.36,534,0,8,1,6,719,0
TXN000667,1532,304.89,756,2,4,0,16,606,0
TXN000668,824,3245.48,926,1,4,1,19,505,0
TXN000669,929,327.43,81,1,3,1,22,469,0
TXN000670,934,9610.71,656,0,4,0,5,167,0
TXN000671,1141,2149.36,436,0,5,1,7,535,0
TXN000672,134,534.5,8,4,5,1,6,815,0
TXN000673,2106,4148.0,960,1,3,0,2,805,0
TXN000674,685,1084.61,679,2,7,1,0,429,0
TXN000675,2720,840.77,287,3,4,0,11,483,0
TXN000676,2221,484.42,780,2,2,0,23,334,0
TXN000677,1853,115.14,801,3,2,0,22,877,0
TXN000678,815,2264.87,186,0,4,1,2,154,0
TXN000679,1173,155.44,524,3,2,0,3,697,0
TXN000680,80,423.29,793,2,7,1,12,467,0
TXN000681,2934,1843.49,422,2,7,0,16,775,0
TXN000682,203,601.36,816,3,5,1,7,608,0
TXN000683,2812,1324.22,466,0,3,0,21,524,0
TXN000684,1253,255.59,83,0,9,1,11,798,0
TXN000685,1700,721.87,567,0,6,1,20,744,0
TXN000686,1251,1334.17,643,0,7,0,13,204,0
TXN000687,1683,350.1,637,1,6,1,5,45,0
TXN000688,1556,8296.89,483,1,5,0,0,13,0
TXN000689,2095,510.35,325,2,7,0,14,742,0
TXN000690,1257,5733.61,419,0,4,2,2,695,0
TXN000691,1550,896.62,51,1,3,2,0,89,0
TXN000692,1167,166.97,27,2,8,1,20,18,0
TXN000693,1397,280.26,677,1,9,1,22,572,0
TXN000694,2704,1354.65,981,1,1,0,9,896,0
TXN000695,471,3787.01,912,1,2,1,13,919,0
TXN000696,1036,9170.37,988,2,2,2,9,643,0
TXN000697,1354,1279.04,793,0,2,1,0,635,0
TXN000698,2784,267.02,545,2,2,0,23,403,0
TXN000699,2832,1531.77,62,2,2,0,7,49,0
TXN000700,968,407.38,657,1,3,1,10,602,0
TXN000701,358,1755.71,171,2,7,1,5,44,0
TXN000702,668,354.33,286,3,4,1,17,500,0
TXN000703,373,89.35,809,2,2,0,4,997,0
TXN000704,1032,5325.31,117,0,2,0,7,282,0
TXN000705,1146,835.73,4,1,2,1,14,410,0
TXN000706,1372,1163.97,66,0,4,0,4,764,0
TXN000707,2724,3626.57,60,0,7,0,21,499,0
TXN000708,90,10452.7,905,3,0,0,1,511,0
TXN000709,2746,2602.16,502,2,4,0,2,781,0
TXN000710,540,1240.91,799,3,2,1,1,85,0
TXN000711,2780,1911.13,857,3,5,0,22,983,0
TXN000712,869,769.9,229,0,5,1,20,45,0
TXN000713,41,1145.2,100,2,5,0,4,886,0
TXN000714,740,1304.84,119,1,9,0,17,209,0
TXN000715,1947,426.69,69,3,6,0,1,682,0
TXN000716,2550,1124.85,664,2,4,0,3,523,0
TXN000717,1225,1703.64,792,1,6,3,13,81,0
TXN000718,929,2039.42,221,1,5,1,5,720,0
TXN000719,2037,1853.42,941,2,4,2,18,503,0
TXN000720,2509,219.9,223,1,6,0,14,37,0
TXN000721,2780,4793.95,677,2,4,0,18,113,0
TXN000722,2800,4339.6,954,0,6,2,16,979,0
TXN000723,925,977.13,504,2,8,1,0,404,0
TXN000724,2957,1894.31,211,1,8,0,0,486,0
TXN000725,1582,845.68,791,2,5,0,9,781,0
TXN000726,390,2703.63,931,0,3,0,6,910,0
TXN000727,1618,412.76,575,1,4,0,21,14,0
TXN000728,2931,5491.48,886,0,1,2,9,502,0
TXN000729,256,2546.94,882,2,3,0,21,842,0
TXN000730,709,2618.93,262,2,5,0,20,60,0
TXN000731,1839,966.75,518,3,1,1,7,320,0
TXN000732,1945,201.31,248,0,4,0,8,74,0
TXN000733,2498,3167.58,741,0,4,0,17,360,0
TXN000734,10,209.46,798,0,5,0,3,414,0
TXN000735,2872,3213.66,257,1,9,1,17,4,0
TXN000736,798,434.17,63,0,6,0,4,381,0
TXN000737,877,163.29,392,3,8,2,13,686,0
TXN000738,1029,1097.95,540,4,6,1,22,819,0
TXN000739,1016,4534.0,857,2,9,0,21,273,0
TXN000740,1825,344.22,417,1,4,0,13,106,1
TXN000741,374,7471.43,53,1,8,1,15,910,0
TXN000742,2194,2411.7,764,1,5,0,11,278,0
TXN000743,224,1323.6,38,2,2,2,4,754,0
TXN000744,1263,650.18,308,1,5,1,19,523,0
TXN000745,2225,706.92,846,1,11,0,17,326,0
TXN000746,1803,1837.57,651,1,8,2,1,419,0
TXN000747,853,3026.76,898,1,8,1,16,874,0
TXN000748,63,537.97,53,1,6,1,21,985,0
TXN000749,1241,416.62,606,4,3,1,13,475,0
TXN000750,2875,848.45,606,0,1,0,7,325,0
TXN000751,2843,5839.23,452,1,6,0,15,165,0
TXN000752,689,254.61,461,1,6,1,20,313,0
TXN000753,1485,4319.84,775,2,7,0,13,760,0
TXN000754,1634,1153.71,486,1,4,0,11,470,0
TXN000755,2153,150.91,835,0,8,1,1,176,0
TXN000756,511,630.2,137,2,9,0,6,630,0
TXN000757,385,2279.25,974,2,5,1,18,25,0
TXN000758,405,9529.78,372,1,5,1,21,656,0
TXN000759,2871,223.0,959,2,8,1,17,706,0
TXN000760,518,37.23,256,2,2,0,21,66,0
TXN000761,476,227.82,395,1,5,1,23,766,0
TXN000762,2001,4257.76,37,1,5,0,7,475,0
TXN000763,2757,127.42,654,1,3,0,2,330,0
TXN000764,1669,6612.42,147,1,5,1,2,178,0
TXN000765,1894,4711.54,8,1,4,0,10,371,0
TXN000766,2819,1379.18,251,1,7,1,3,127,0
TXN000767,1461,517.16,647,1,4,0,5,874,0
TXN000768,2725,1171.82,571,1,5,1,9,373,0
TXN000769,714,2283.14,635,1,2,0,22,817,0
TXN000770,83,1901.07,447,0,3,1,17,871,0
TXN000771,1169,8844.86,263,1,5,1,16,279,1
TXN000772,2505,802.62,632,2,7,1,9,271,0
TXN000773,1902,230.21,439,4,6,0,3,173,0
TXN000774,2049,186.28,259,3,6,1,14,812,0
TXN000775,51,146.53,323,2,4,0,15,550,0
TXN000776,685,1387.88,530,4,8,0,5,126,0
TXN000777,717,827.79,301,2,3,1,22,589,0
TXN000778,1470,1140.46,865,3,6,0,14,750,0
TXN000779,449,575.67,485,0,4,0,5,628,0
TXN000780,881,289.4,92,0,5,0,6,709,0
TXN000781,488,2292.05,164,1,3,1,14,258,0
TXN000782,1824,57.07,656,1,7,0,23,164,0
TXN000783,2082,419.09,335,0,7,2,2,219,0
TXN000784,2143,2818.02,925,1,10,1,20,27,0
TXN000785,1575,372.04,315,3,9,0,23,325,0
TXN000786,2202,1754.63,914,1,4,1,15,645,0
TXN000787,250,419.76,945,3,4,0,13,519,0
TXN000788,674,634.59,238,1,10,0,20,77,0
TXN000789,438,2186.17,686,4,6,2,8,529,0
TXN000790,2166,236.65,83,2,4,1,23,41,0
TXN000791,771,2682.04,669,3,8,0,8,162,0
TXN000792,268,1158.76,966,0,4,1,15,877,0
TXN000793,1985,4952.89,109,2,9,1,10,417,0
TXN000794,1078,1407.8,178,3,2,1,11,295,0
TXN000795,236,303.87,250,3,7,0,18,200,0
TXN000796,389,8721.91,765,2,2,0,23,614,0
TXN000797,763,335.92,567,2,8,2,11,946,0
TXN000798,1849,834.98,667,1,8,1,8,699,0
TXN000799,2449,3459.54,903,0,2,0,19,112,0
TXN000800,624,114.9,91,0,5,0,2,708,0
TXN000801,2815,6170.92,339,2,6,2,2,232,0
TXN000802,2967,275.6,638,2,4,1,1,362,0
TXN000803,1253,635.24,849,2,5,1,16,172,0
TXN000804,2901,1550.96,169,2,4,0,4,836,0
TXN000805,578,1043.1,139,3,1,0,15,831,0
TXN000806,2123,2827.11,517,1,2,0,14,500,0
TXN000807,435,160.62,578,3,3,2,17,705,0
TXN000808,2151,2625.28,623,2,6,3,22,754,0
TXN000809,764,2889.07,184,0,4,0,8,122,0
TXN000810,2786,3770.91,780,1,6,1,5,451,0
TXN000811,2854,162.78,170,1,10,0,6,794,0
TXN000812,1330,188.16,362,2,6,0,14,614,0
TXN000813,2146,727.16,244,2,7,0,0,341,0
TXN000814,2846,214.22,843,1,7,0,21,643,1
TXN000815,1359,125.87,138,0,10,1,0,307,0
TXN000816,2907,690.52,28,0,6,0,3,283,0
TXN000817,2483,1452.31,519,2,6,0,16,91,0
TXN000818,447,31532.54,398,2,7,1,20,899,0
TXN000819,2018,2118.39,333,3,5,2,4,974,0
TXN000820,1332,8979.72,965,1,10,0,14,798,0
TXN000821,249,1040.04,317,1,5,2,17,72,0
TXN000822,166,2146.25,563,1,6,0,23,186,0
TXN000823,1359,920.24,426,0,2,1,12,841,0
TXN000824,1020,27439.75,136,0,7,1,19,90,0
TXN000825,542,481.69,690,0,5,1,1,593,0
TXN000826,759,566.81,641,0,6,1,3,465,0
TXN000827,2129,2852.21,709,2,3,2,20,261,0
TXN000828,2181,1406.65,267,4,5,0,14,363,0
TXN000829,797,659.19,107,4,5,1,17,341,0
TXN000830,2948,3471.88,560,1,12,1,20,227,0
TXN000831,138,1043.8,138,3,8,0,16,185,0
TXN000832,2232,1035.01,911,1,5,0,21,105,0
TXN000833,1354,1446.21,615,3,1,0,6,503,0
TXN000834,2833,136.87,47,2,4,0,17,216,0
TXN000835,1876,162.08,989,2,6,0,5,231,0
TXN000836,69,4041.11,665,3,5,0,12,594,0
TXN000837,2594,486.7,368,0,7,0,15,16,0
TXN000838,2101,934.92,6,2,2,0,21,660,0
TXN000839,1474,7592.58,523,1,8,0,13,627,0
TXN000840,205,986.89,529,0,6,2,5,591,0
TXN000841,2174,852.26,655,0,3,0,14,32,0
TXN000842,43,3214.07,272,1,3,0,9,740,0
TXN000843,1907,534.9,824,1,5,0,9,735,0
TXN000844,2159,4644.85,66,1,4,0,2,312,0
TXN000845,761,3135.89,420,2,5,1,8,505,0
TXN000846,2896,9861.56,339,3,3,1,14,91,0
TXN000847,2143,478.95,934,2,5,0,17,903,0
TXN000848,1995,5655.42,498,0,3,1,21,521,0
TXN000849,1936,2132.2,469,1,6,0,7,738,0
TXN000850,900,223.53,331,1,4,1,20,945,0
TXN000851,360,48.65,768,4,2,0,7,212,0
TXN000852,2948,420.89,639,0,4,0,2,592,0
TXN000853,1720,1557.47,131,2,7,3,21,708,0
TXN000854,281,1853.47,994,4,9,1,9,176,0
TXN000855,1888,1021.58,530,4,7,2,7,362,0
TXN000856,667,1032.61,719,2,9,0,6,666,0
TXN000857,93,942.76,601,1,2,0,5,233,0
TXN000858,672,3779.93,438,2,8,0,22,961,0
TXN000859,1970,195.67,243,0,5,1,6,180,0
TXN000860,61,1513.15,463,1,7,2,18,690,0
TXN000861,2682,408.58,350,2,3,0,13,628,0
TXN000862,1029,369.5,17,1,3,1,17,414,0
TXN000863,1490,4498.4,466,1,11,1,0,535,0
TXN000864,604,337.0,735,0,5,0,14,898,0
TXN000865,682,927.58,882,0,4,0,19,31,0
TXN000866,2582,11501.1,363,3,7,0,7,317,0
TXN000867,1429,2997.98,210,2,8,2,11,461,0
TXN000868,2886,635.26,611,2,1,1,0,237,0
TXN000869,2693,701.45,525,1,5,1,9,358,0
TXN000870,2281,251.48,831,2,4,1,16,626,0
TXN000871,524,5222.72,782,4,4,1,19,691,0
TXN000872,2394,3690.89,699,0,2,1,3,357,0
TXN000873,2594,2499.69,420,4,7,0,1,190,0
TXN000874,1969,2853.21,786,1,9,0,0,228,0
TXN000875,1102,432.93,133,1,13,0,13,13,0
TXN000876,1754,171.14,14,1,6,2,21,276,0
TXN000877,1837,2148.76,793,0,7,0,16,777,0
TXN000878,2842,3185.2,44,3,4,0,14,614,0
TXN000879,2297,7543.61,377,0,4,0,7,146,0
TXN000880,2095,861.72,295,3,5,1,20,943,1
TXN000881,1145,723.35,396,1,2,1,8,633,0
TXN000882,2262,822.94,104,2,4,1,12,552,0
TXN000883,2287,2452.57,445,2,2,0,15,832,0
TXN000884,1080,781.72,62,0,6,0,23,665,0
TXN000885,2398,1030.0,565,1,8,0,22,271,0
TXN000886,107,2972.81,821,1,4,2,0,53,0
TXN000887,2879,517.49,412,1,3,0,4,423,0
TXN000888,48,5821.92,931,2,1,1,17,396,0
TXN000889,337,2344.22,630,1,6,0,4,630,0
TXN000890,1050,118.02,321,0,7,2,22,878,0
TXN000891,2852,590.86,131,3,7,2,11,885,0
TXN000892,1281,96.62,811,1,1,0,9,718,0
TXN000893,2056,866.09,818,2,5,2,17,967,0
TXN000894,625,603.07,199,3,5,0,14,472,0
TXN000895,1891,2986.41,905,0,3,1,12,114,0
TXN000896,1277,380.99,36,1,0,3,22,820,0
TXN000897,1716,1746.35,791,3,3,1,1,711,0
TXN000898,2767,2170.29,216,2,4,0,22,686,1
TXN000899,303,1493.14,586,1,9,0,23,167,0
TXN000900,639,4307.65,306,1,4,0,19,223,0
TXN000901,56,13120.7,567,2,2,1,22,427,0
TXN000902,726,1254.3,893,2,4,3,15,956,0
TXN000903,526,1783.29,12,5,7,1,7,229,0
TXN000904,474,381.33,83,2,10,1,8,673,0
TXN000905,28,322.65,32,6,5,0,15,454,0
TXN000906,2126,3791.8,408,0,8,1,11,801,0
TXN000907,365,3235.15,86,0,1,1,13,870,0
TXN000908,2714,318.77,963,0,4,1,7,187,0
TXN000909,526,228.18,744,2,7,1,5,755,0
TXN000910,2747,503.47,411,3,5,1,0,278,1
TXN000911,1336,925.51,957,1,7,0,13,850,0
TXN000912,883,671.19,787,2,3,0,22,139,0
TXN000913,1031,1329.58,713,2,3,0,6,946,0
TXN000914,1027,3296.03,563,1,4,1,14,398,0
TXN000915,1647,1909.36,832,2,6,0,0,602,0
TXN000916,919,2086.71,256,3,6,3,6,458,0
TXN000917,2798,57.87,241,1,6,0,20,614,0
TXN000918,2411,158.11,717,2,8,0,10,992,0
TXN000919,1775,421.68,898,1,5,0,17,908,0
TXN000920,1532,514.05,932,1,5,1,10,736,0
TXN000921,2854,3004.28,989,1,6,1,20,807,0
TXN000922,2787,381.96,896,3,5,0,18,740,0
TXN000923,1907,2441.37,907,2,5,0,12,353,0
TXN000924,1216,427.47,994,3,4,0,18,333,0
TXN000925,1655,259.55,708,1,5,0,11,628,0
TXN000926,485,274.42,452,3,7,1,1,300,0
TXN000927,2076,16480.28,756,1,3,1,5,181,0
TXN000928,714,416.2,832,2,7,0,6,287,0
TXN000929,1063,2512.88,1,1,8,0,13,719,0
TXN000930,1977,169.04,601,0,4,1,15,849,0
TXN000931,1297,6019.23,282,3,5,2,19,631,0
TXN000932,1255,1667.11,651,2,7,0,6,890,0
TXN000933,2134,1523.51,599,2,2,0,14,24,0
TXN000934,126,1801.89,514,0,5,1,23,621,0
TXN000935,2860,2056.58,979,3,3,0,20,526,0
TXN000936,537,2895.41,861,0,7,0,0,334,0
TXN000937,2193,534.37,680,1,4,0,19,473,0
TXN000938,2073,498.15,119,2,1,2,11,512,0
TXN000939,1604,1163.36,900,2,9,1,15,164,0
TXN000940,67,2493.18,505,1,6,0,5,426,0
TXN000941,233,1012.33,80,2,1,2,7,522,0
TXN000942,2157,2775.77,623,3,3,0,6,911,0
TXN000943,1170,2301.7,677,0,2,0,3,647,0
TXN000944,2159,845.24,894,3,3,1,4,529,0
TXN000945,2276,134.74,957,0,10,0,1,847,0
TXN000946,111,599.3,219,3,3,1,17,452,0
TXN000947,1494,8878.22,517,1,1,1,23,48,0
TXN000948,2082,1649.24,911,2,0,0,3,165,0
TXN000949,623,509.05,727,0,4,0,5,138,0
TXN000950,2796,1481.46,707,1,5,3,23,979,0
TXN000951,2643,2470.0,466,3,4,1,11,562,0
TXN000952,2473,509.34,794,2,2,0,16,552,0
TXN000953,2661,4829.32,518,3,4,0,18,979,0
TXN000954,1542,1987.91,891,4,4,0,21,586,0
TXN000955,2740,292.98,812,2,4,1,18,712,0
TXN000956,1306,3064.5,502,2,3,1,21,32,0
TXN000957,1762,670.8,58,4,4,1,23,982,0
TXN000958,1976,884.52,337,0,4,1,15,807,0
TXN000959,2363,324.03,510,0,9,0,20,457,0
TXN000960,877,2339.6,814,3,5,1,10,894,0
TXN000961,1990,917.23,614,1,5,1,3,120,0
TXN000962,1313,2461.46,426,3,4,1,18,967,0
TXN000963,1461,566.13,560,2,6,1,18,804,0
TXN000964,2710,493.5,370,1,3,1,3,717,0
TXN000965,2325,447.77,411,1,6,5,14,149,0
TXN000966,1734,1763.82,788,1,5,1,5,728,0
TXN000967,1606,484.72,966,1,3,1,20,462,0
TXN000968,1527,859.43,883,4,6,0,0,665,0
TXN000969,2672,588.68,675,1,9,0,3,620,0
TXN000970,2564,1859.57,844,7,3,1,15,141,0
TXN000971,2891,136.68,432,4,6,1,19,193,0
TXN000972,2398,1475.04,963,0,9,2,0,938,0
TXN000973,1631,8757.03,196,1,1,0,16,694,0
TXN000974,2871,4833.04,377,1,5,2,3,721,0
TXN000975,1161,523.23,948,1,9,1,3,835,0
TXN000976,759,1985.29,365,0,9,0,3,26,0
TXN000977,2947,1572.9,836,2,6,0,19,334,0
TXN000978,243,6394.99,644,4,5,1,17,900,0
TXN000979,2591,53.94,935,1,3,1,6,908,0
TXN000980,1064,4169.04,405,1,7,2,3,74,0
TXN000981,229,795.51,492,0,11,0,12,999,0
TXN000982,2596,449.5,66,2,5,0,12,489,0
TXN000983,920,434.34,912,2,5,1,18,267,0
TXN000984,1247,230.47,391,1,11,1,19,516,0
TXN000985,6,524.82,83,0,7,1,18,373,0
TXN000986,468,300.16,481,1,7,1,8,895,0
TXN000987,1756,1361.39,777,0,2,0,20,893,0
TXN000988,75,2225.92,229,4,4,1,15,180,0
TXN000989,4,806.02,785,1,9,2,5,207,0
TXN000990,1871,6632.04,731,2,2,2,1,492,0
TXN000991,646,567.87,225,2,5,1,19,836,0
TXN000992,118,757.0,113,1,7,0,22,185,0
TXN000993,2929,621.71,652,1,4,1,8,688,0
TXN000994,1630,2249.23,185,1,2,3,10,763,0
TXN000995,2552,2538.91,512,3,7,2,23,401,0
TXN000996,2022,1987.12,173,4,1,1,23,35,0
TXN000997,947,944.89,888,0,5,2,11,349,0
TXN000998,2622,219.48,523,0,5,0,2,678,0
TXN000999,1465,747.45,909,5,4,1,23,625,0
TXN001000,194,6462.48,671,0,5,0,8,707,0
TXN001001,847,3699.25,205,4,6,0,21,652,0
TXN001002,2763,1560.65,742,0,8,1,21,955,0
TXN001003,1416,691.36,538,3,4,2,23,934,1
TXN001004,1459,1078.86,319,0,6,1,23,395,0
TXN001005,2221,695.06,159,2,5,0,8,740,0
TXN001006,1669,4590.12,278,4,3,0,22,558,0
TXN001007,2374,400.71,902,1,4,0,22,322,0
TXN001008,1434,3322.27,148,1,6,0,19,559,0
TXN001009,1142,581.12,981,0,9,0,3,418,0
TXN001010,2884,5351.39,778,2,8,0,19,571,0
TXN001011,1811,1830.11,83,0,4,3,14,581,0
TXN001012,724,446.19,419,1,0,3,6,222,0
TXN001013,225,756.59,538,2,4,1,19,787,0
TXN001014,532,2575.94,583,1,7,1,8,877,0
TXN001015,113,602.46,549,1,2,2,15,20,0
TXN001016,2188,1126.15,392,1,4,1,10,770,0
TXN001017,559,592.57,133,3,4,0,1,828,0
TXN001018,2049,9053.81,940,1,1,0,23,287,0
TXN001019,2138,11128.74,996,0,3,0,1,562,0
TXN001020,654,6347.07,638,1,3,0,8,294,0
